episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/pol0,policy_reward_min/pol1,policy_reward_max/pol0,policy_reward_max/pol1,policy_reward_mean/pol0,policy_reward_mean/pol1,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_pol0_reward,hist_stats/policy_pol1_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/pol0/learner_stats/allreduce_latency,info/learner/pol0/learner_stats/cur_kl_coeff,info/learner/pol0/learner_stats/cur_lr,info/learner/pol0/learner_stats/total_loss,info/learner/pol0/learner_stats/policy_loss,info/learner/pol0/learner_stats/vf_loss,info/learner/pol0/learner_stats/vf_explained_var,info/learner/pol0/learner_stats/kl,info/learner/pol0/learner_stats/entropy,info/learner/pol0/learner_stats/entropy_coeff,info/learner/pol1/learner_stats/allreduce_latency,info/learner/pol1/learner_stats/cur_kl_coeff,info/learner/pol1/learner_stats/cur_lr,info/learner/pol1/learner_stats/total_loss,info/learner/pol1/learner_stats/policy_loss,info/learner/pol1/learner_stats/vf_loss,info/learner/pol1/learner_stats/vf_explained_var,info/learner/pol1/learner_stats/kl,info/learner/pol1/learner_stats/entropy,info/learner/pol1/learner_stats/entropy_coeff
-14.226175436926018,-490.71693732685355,-80.015642618673,242.0,17,0,4114,0,8228,False,17,1,bc3eb_00000,114bd762d9bc4665933b12e9f20f3289,2023-01-23_16-29-46,1674487786,10.040546178817749,10.040546178817749,828,MacBook-Pro-de-Mhamed-2.local,127.0.0.1,10.040546178817749,0,1,-438.1833810648422,-57.19919073988645,-10.800807330783492,-0.05491852711279488,-66.44361624628993,-13.572026372383052,"[-50.01548748507665, -94.67733542599869, -14.226175436926018, -42.558036067673335, -79.68116631998726, -48.86852461282289, -191.51413392450658, -16.570420779623355, -24.902132224158514, -39.11426658999418, -25.7732076911894, -64.69628234089963, -58.22596247303097, -490.71693732685355, -31.858078151506305, -55.029219425881735, -31.838558241311752]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]","[-49.96056895796385, -37.47814468611221, -10.800807330783492, -40.15922255840221, -40.76533620848645, -47.25920721999152, -190.60447904749674, -15.83918885674793, -23.697145141565713, -35.388148247570086, -19.74956847828619, -38.20923374260108, -44.0425358869718, -438.1833810648422, -16.714744910751683, -50.984188555070666, -29.705575293285094]","[-0.05491852711279488, -57.19919073988645, -3.425368106142528, -2.398813509271128, -38.915830111500824, -1.6093173928313405, -0.9096548770099148, -0.7312319228754252, -1.2049870825927815, -3.726118342424103, -6.023639212903209, -26.487048598298568, -14.183426586059174, -52.53355626201131, -15.143333240754616, -4.045030870811055, -2.1329829480266707]",0.18429420118922885,0.6581561968074534,0.045035908028103165,0.28426035930869936,0.0,4833.058,851.221,0.155,26587621.966,5210.152,789.612,4114,8228,4114,8228,20.71333333333333,64.34666666666665,0.0,0.20000000000000004,5.0000000000000016e-05,2010.3590252171502,-0.00492072002380155,2010.3627073869886,-0.040942200397451715,0.006213317358888896,1.4244209937751293,0.0,0.0,0.20000000000000004,5.0000000000000016e-05,61.56525522454273,0.0009625033630679051,61.5638992774467,-0.18347242946426073,0.001967921480665306,1.415144389246901,0.0
-14.226175436926018,-1321.533513153415,-135.00560872749543,242.0,17,0,8228,0,16456,False,34,2,bc3eb_00000,114bd762d9bc4665933b12e9f20f3289,2023-01-23_16-29-56,1674487796,9.99387812614441,20.034424304962158,828,MacBook-Pro-de-Mhamed-2.local,127.0.0.1,20.034424304962158,0,2,-1313.7251470117892,-57.19919073988645,-10.800807330783492,-0.05491852711279488,-126.3034191370309,-8.702189590464537,"[-50.01548748507665, -94.67733542599869, -14.226175436926018, -42.558036067673335, -79.68116631998726, -48.86852461282289, -191.51413392450658, -16.570420779623355, -24.902132224158514, -39.11426658999418, -25.7732076911894, -64.69628234089963, -58.22596247303097, -490.71693732685355, -31.858078151506305, -55.029219425881735, -31.838558241311752, -47.30850210043588, -66.60325371818172, -38.07445553023889, -40.701191409781735, -148.50816062376614, -1321.533513153415, -27.445564205094396, -39.44343352684541, -20.742573973228104, -29.161566254975554, -1260.5381371224894, -14.856551349096696, -21.539688507011654, -26.46225148415061, -36.68476526527157, -63.46360193020492, -26.857562063215457]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]","[-49.96056895796385, -37.47814468611221, -10.800807330783492, -40.15922255840221, -40.76533620848645, -47.25920721999152, -190.60447904749674, -15.83918885674793, -23.697145141565713, -35.388148247570086, -19.74956847828619, -38.20923374260108, -44.0425358869718, -438.1833810648422, -16.714744910751683, -50.984188555070666, -29.705575293285094, -43.040442632227936, -65.57858250669476, -37.86486000421813, -35.96875845134827, -135.98543760118739, -1313.7251470117892, -20.13566499524812, -38.90310933548619, -15.073511693338666, -24.890460623001275, -1255.5114690318492, -13.757626797455098, -21.34302835493289, -22.136092052706108, -34.828948759863515, -61.49013994140101, -24.54149467937317]","[-0.05491852711279488, -57.19919073988645, -3.425368106142528, -2.398813509271128, -38.915830111500824, -1.6093173928313405, -0.9096548770099148, -0.7312319228754252, -1.2049870825927815, -3.726118342424103, -6.023639212903209, -26.487048598298568, -14.183426586059174, -52.53355626201131, -15.143333240754616, -4.045030870811055, -2.1329829480266707, -4.268059468207969, -1.0246712114869645, -0.20959552602075648, -4.732432958433444, -12.522723022578775, -7.808366141626132, -7.30989920984627, -0.5403241913592334, -5.66906227988944, -4.271105631974293, -5.026668090639994, -1.098924551641597, -0.19666015207875964, -4.326159431444483, -1.85581650540804, -1.9734619888039284, -2.3160673838422934]",0.18535700199706268,0.6579577682755513,0.04504542411772812,0.28314817784200086,0.0,7439.402,553.001,0.164,25098715.136,5189.558,792.746,8228,16456,8228,16456,19.821428571428573,64.37857142857142,0.0,0.20000000000000004,5.0000000000000016e-05,30653.376413083217,-0.0026720091855774323,30653.378301503944,-0.28986226016034683,0.0033797933805544745,1.420804926753044,0.0,0.0,0.10000000000000002,5.0000000000000016e-05,2.6104644065121345,-0.007182156480848789,2.6172931839653755,-0.47690155350913604,0.003533903836493361,1.416455744827787,0.0
-14.226175436926018,-1321.533513153415,-103.50090663083752,242.0,17,0,12342,0,24684,False,51,3,bc3eb_00000,114bd762d9bc4665933b12e9f20f3289,2023-01-23_16-30-06,1674487806,9.855791091918945,29.890215396881104,828,MacBook-Pro-de-Mhamed-2.local,127.0.0.1,29.890215396881104,0,3,-1313.7251470117892,-65.43603566664521,-10.228412499273057,-0.05491852711279488,-93.89909477035216,-9.601811860485379,"[-50.01548748507665, -94.67733542599869, -14.226175436926018, -42.558036067673335, -79.68116631998726, -48.86852461282289, -191.51413392450658, -16.570420779623355, -24.902132224158514, -39.11426658999418, -25.7732076911894, -64.69628234089963, -58.22596247303097, -490.71693732685355, -31.858078151506305, -55.029219425881735, -31.838558241311752, -47.30850210043588, -66.60325371818172, -38.07445553023889, -40.701191409781735, -148.50816062376614, -1321.533513153415, -27.445564205094396, -39.44343352684541, -20.742573973228104, -29.161566254975554, -1260.5381371224894, -14.856551349096696, -21.539688507011654, -26.46225148415061, -36.68476526527157, -63.46360193020492, -26.857562063215457, -15.59737507972919, -16.469202578510412, -71.93451902900229, -40.74220064375983, -49.02234555470557, -28.227946429951626, -24.78647007704585, -112.57519771569754, -40.121820253577994, -42.15175242123618, -40.25458613338343, -38.03275039515272, -27.98465929492658, -22.274633944551635, -22.561311868963948, -60.32565054528134, -35.29311947239411]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]","[-49.96056895796385, -37.47814468611221, -10.800807330783492, -40.15922255840221, -40.76533620848645, -47.25920721999152, -190.60447904749674, -15.83918885674793, -23.697145141565713, -35.388148247570086, -19.74956847828619, -38.20923374260108, -44.0425358869718, -438.1833810648422, -16.714744910751683, -50.984188555070666, -29.705575293285094, -43.040442632227936, -65.57858250669476, -37.86486000421813, -35.96875845134827, -135.98543760118739, -1313.7251470117892, -20.13566499524812, -38.90310933548619, -15.073511693338666, -24.890460623001275, -1255.5114690318492, -13.757626797455098, -21.34302835493289, -22.136092052706108, -34.828948759863515, -61.49013994140101, -24.54149467937317, -14.778542574845378, -10.228412499273057, -71.56352681309278, -33.386920670969886, -42.684023152887484, -24.308599982923905, -11.935194965111927, -47.13916204905232, -30.35932120895931, -37.16233487987682, -37.44539942246539, -26.999400154644718, -15.760834409439035, -16.931777298117137, -18.242013211621725, -23.07691302476889, -32.535206310860474]","[-0.05491852711279488, -57.19919073988645, -3.425368106142528, -2.398813509271128, -38.915830111500824, -1.6093173928313405, -0.9096548770099148, -0.7312319228754252, -1.2049870825927815, -3.726118342424103, -6.023639212903209, -26.487048598298568, -14.183426586059174, -52.53355626201131, -15.143333240754616, -4.045030870811055, -2.1329829480266707, -4.268059468207969, -1.0246712114869645, -0.20959552602075648, -4.732432958433444, -12.522723022578775, -7.808366141626132, -7.30989920984627, -0.5403241913592334, -5.66906227988944, -4.271105631974293, -5.026668090639994, -1.098924551641597, -0.19666015207875964, -4.326159431444483, -1.85581650540804, -1.9734619888039284, -2.3160673838422934, -0.818832504883821, -6.240790079237342, -0.3709922159095311, -7.355279972789995, -6.338322401818093, -3.9193464470277357, -12.85127511193391, -65.43603566664521, -9.7624990446187, -4.989417541359367, -2.8091867109180337, -11.033350240507994, -12.223824885487542, -5.342856646434507, -4.319298657342211, -37.248737520512464, -2.75791316153362]",0.18542374208023282,0.6575584319183744,0.04499860922588024,0.28226479164926693,0.0,8280.554,496.827,0.163,25301124.129,5150.681,798.729,12342,24684,12342,24684,19.964285714285715,64.37857142857142,0.0,0.10000000000000002,5.0000000000000016e-05,51.56483970781167,-0.0028751169797033072,51.56739561756452,-0.3613118070488175,0.0031927337582336197,1.3648497102161248,0.0,0.0,0.05000000000000001,5.0000000000000016e-05,35.30131497138961,-0.0013995262561365962,35.30238828083384,-0.3626072800407807,0.006514543517490286,1.4152966247250636,0.0
-14.226175436926018,-1321.533513153415,-97.85826156105242,242.0,17,0,16456,0,32912,False,68,4,bc3eb_00000,114bd762d9bc4665933b12e9f20f3289,2023-01-23_16-30-16,1674487816,9.9508638381958,39.841079235076904,828,MacBook-Pro-de-Mhamed-2.local,127.0.0.1,39.841079235076904,0,4,-1313.7251470117892,-88.76250869789135,-10.228412499273057,-0.05491852711279488,-85.74569154627385,-12.112570014778584,"[-50.01548748507665, -94.67733542599869, -14.226175436926018, -42.558036067673335, -79.68116631998726, -48.86852461282289, -191.51413392450658, -16.570420779623355, -24.902132224158514, -39.11426658999418, -25.7732076911894, -64.69628234089963, -58.22596247303097, -490.71693732685355, -31.858078151506305, -55.029219425881735, -31.838558241311752, -47.30850210043588, -66.60325371818172, -38.07445553023889, -40.701191409781735, -148.50816062376614, -1321.533513153415, -27.445564205094396, -39.44343352684541, -20.742573973228104, -29.161566254975554, -1260.5381371224894, -14.856551349096696, -21.539688507011654, -26.46225148415061, -36.68476526527157, -63.46360193020492, -26.857562063215457, -15.59737507972919, -16.469202578510412, -71.93451902900229, -40.74220064375983, -49.02234555470557, -28.227946429951626, -24.78647007704585, -112.57519771569754, -40.121820253577994, -42.15175242123618, -40.25458613338343, -38.03275039515272, -27.98465929492658, -22.274633944551635, -22.561311868963948, -60.32565054528134, -35.29311947239411, -25.393092627216596, -51.751444689562035, -21.787642778869053, -31.414773748965406, -26.7553802822598, -55.90468508454374, -36.39900957464616, -542.594865147139, -84.48587118912901, -17.46641418459061, -33.739759302464606, -40.04786763046796, -194.10892418505006, -95.36939902117815, -45.93220976772157, -31.475096926005563, -41.18911183904083]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]","[-49.96056895796385, -37.47814468611221, -10.800807330783492, -40.15922255840221, -40.76533620848645, -47.25920721999152, -190.60447904749674, -15.83918885674793, -23.697145141565713, -35.388148247570086, -19.74956847828619, -38.20923374260108, -44.0425358869718, -438.1833810648422, -16.714744910751683, -50.984188555070666, -29.705575293285094, -43.040442632227936, -65.57858250669476, -37.86486000421813, -35.96875845134827, -135.98543760118739, -1313.7251470117892, -20.13566499524812, -38.90310933548619, -15.073511693338666, -24.890460623001275, -1255.5114690318492, -13.757626797455098, -21.34302835493289, -22.136092052706108, -34.828948759863515, -61.49013994140101, -24.54149467937317, -14.778542574845378, -10.228412499273057, -71.56352681309278, -33.386920670969886, -42.684023152887484, -24.308599982923905, -11.935194965111927, -47.13916204905232, -30.35932120895931, -37.16233487987682, -37.44539942246539, -26.999400154644718, -15.760834409439035, -16.931777298117137, -18.242013211621725, -23.07691302476889, -32.535206310860474, -23.430546771606178, -46.113363263436504, -19.951409338126986, -26.595446091460417, -12.562945285165933, -22.10440668435401, -23.764753878500294, -540.1022877212662, -34.17179836805838, -17.279768306283525, -16.538174859439216, -39.82733682217074, -105.34641548715862, -39.66822137291833, -19.67500826465795, -25.59606377305552, -29.12524557100195]","[-0.05491852711279488, -57.19919073988645, -3.425368106142528, -2.398813509271128, -38.915830111500824, -1.6093173928313405, -0.9096548770099148, -0.7312319228754252, -1.2049870825927815, -3.726118342424103, -6.023639212903209, -26.487048598298568, -14.183426586059174, -52.53355626201131, -15.143333240754616, -4.045030870811055, -2.1329829480266707, -4.268059468207969, -1.0246712114869645, -0.20959552602075648, -4.732432958433444, -12.522723022578775, -7.808366141626132, -7.30989920984627, -0.5403241913592334, -5.66906227988944, -4.271105631974293, -5.026668090639994, -1.098924551641597, -0.19666015207875964, -4.326159431444483, -1.85581650540804, -1.9734619888039284, -2.3160673838422934, -0.818832504883821, -6.240790079237342, -0.3709922159095311, -7.355279972789995, -6.338322401818093, -3.9193464470277357, -12.85127511193391, -65.43603566664521, -9.7624990446187, -4.989417541359367, -2.8091867109180337, -11.033350240507994, -12.223824885487542, -5.342856646434507, -4.319298657342211, -37.248737520512464, -2.75791316153362, -1.9625458556104411, -5.638081426125553, -1.8362334407420822, -4.819327657504991, -14.192434997093859, -33.80027840018973, -12.63425569614588, -2.492577425872742, -50.314072821070646, -0.18664587830709192, -17.201584443025364, -0.2205308082972369, -88.76250869789135, -55.70117764825989, -26.25720150306359, -5.87903315295006, -12.063866268038865]",0.18550024859565384,0.6574606445101044,0.04497894355885082,0.28154643996082107,0.0,8682.254,473.84,0.159,25879815.007,5149.872,798.855,16456,32912,16456,32912,19.550000000000004,64.37142857142855,0.0,0.05000000000000001,5.0000000000000016e-05,2521.331795288374,-0.0063534809150345,2521.337589353323,-0.12476619978745779,0.010830542401041992,1.3645319605867068,0.0,0.0,0.05000000000000001,5.0000000000000016e-05,77.72349269144858,-0.007220692303963006,77.72960740715887,-0.3408776918426156,0.02212466870356972,1.4271209622422854,0.0
-13.73005745423083,-1321.533513153415,-93.30822877484832,242.0,17,0,20570,0,41140,False,85,5,bc3eb_00000,114bd762d9bc4665933b12e9f20f3289,2023-01-23_16-30-26,1674487826,9.925793647766113,49.76687288284302,828,MacBook-Pro-de-Mhamed-2.local,127.0.0.1,49.76687288284302,0,5,-1313.7251470117892,-88.76250869789135,-8.809899868336908,-0.05491852711279488,-81.53613207046799,-11.772096704380328,"[-50.01548748507665, -94.67733542599869, -14.226175436926018, -42.558036067673335, -79.68116631998726, -48.86852461282289, -191.51413392450658, -16.570420779623355, -24.902132224158514, -39.11426658999418, -25.7732076911894, -64.69628234089963, -58.22596247303097, -490.71693732685355, -31.858078151506305, -55.029219425881735, -31.838558241311752, -47.30850210043588, -66.60325371818172, -38.07445553023889, -40.701191409781735, -148.50816062376614, -1321.533513153415, -27.445564205094396, -39.44343352684541, -20.742573973228104, -29.161566254975554, -1260.5381371224894, -14.856551349096696, -21.539688507011654, -26.46225148415061, -36.68476526527157, -63.46360193020492, -26.857562063215457, -15.59737507972919, -16.469202578510412, -71.93451902900229, -40.74220064375983, -49.02234555470557, -28.227946429951626, -24.78647007704585, -112.57519771569754, -40.121820253577994, -42.15175242123618, -40.25458613338343, -38.03275039515272, -27.98465929492658, -22.274633944551635, -22.561311868963948, -60.32565054528134, -35.29311947239411, -25.393092627216596, -51.751444689562035, -21.787642778869053, -31.414773748965406, -26.7553802822598, -55.90468508454374, -36.39900957464616, -542.594865147139, -84.48587118912901, -17.46641418459061, -33.739759302464606, -40.04786763046796, -194.10892418505006, -95.36939902117815, -45.93220976772157, -31.475096926005563, -41.18911183904083, -525.2904248914366, -38.91502008372533, -65.33764438824724, -67.36259760130518, -37.14573260661498, -28.44095626427275, -24.115263595121835, -16.30127091737998, -19.321486432412335, -58.74624353255305, -82.75988915273729, -15.772436533039565, -16.79974082458883, -40.76661940164259, -22.644908849784787, -13.73005745423083, -203.38736718144938]","[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]","[-49.96056895796385, -37.47814468611221, -10.800807330783492, -40.15922255840221, -40.76533620848645, -47.25920721999152, -190.60447904749674, -15.83918885674793, -23.697145141565713, -35.388148247570086, -19.74956847828619, -38.20923374260108, -44.0425358869718, -438.1833810648422, -16.714744910751683, -50.984188555070666, -29.705575293285094, -43.040442632227936, -65.57858250669476, -37.86486000421813, -35.96875845134827, -135.98543760118739, -1313.7251470117892, -20.13566499524812, -38.90310933548619, -15.073511693338666, -24.890460623001275, -1255.5114690318492, -13.757626797455098, -21.34302835493289, -22.136092052706108, -34.828948759863515, -61.49013994140101, -24.54149467937317, -14.778542574845378, -10.228412499273057, -71.56352681309278, -33.386920670969886, -42.684023152887484, -24.308599982923905, -11.935194965111927, -47.13916204905232, -30.35932120895931, -37.16233487987682, -37.44539942246539, -26.999400154644718, -15.760834409439035, -16.931777298117137, -18.242013211621725, -23.07691302476889, -32.535206310860474, -23.430546771606178, -46.113363263436504, -19.951409338126986, -26.595446091460417, -12.562945285165933, -22.10440668435401, -23.764753878500294, -540.1022877212662, -34.17179836805838, -17.279768306283525, -16.538174859439216, -39.82733682217074, -105.34641548715862, -39.66822137291833, -19.67500826465795, -25.59606377305552, -29.12524557100195, -524.9674559001049, -36.47982892442921, -27.59821970212838, -61.65294950914698, -33.82765211252379, -19.40512508787034, -19.432699925197138, -15.796427232082685, -8.809899868336908, -24.816976906322335, -35.11357665557915, -11.080658873865456, -10.784236776787422, -39.967243919227656, -18.954733077475957, -13.580259754432358, -197.5962566176477]","[-0.05491852711279488, -57.19919073988645, -3.425368106142528, -2.398813509271128, -38.915830111500824, -1.6093173928313405, -0.9096548770099148, -0.7312319228754252, -1.2049870825927815, -3.726118342424103, -6.023639212903209, -26.487048598298568, -14.183426586059174, -52.53355626201131, -15.143333240754616, -4.045030870811055, -2.1329829480266707, -4.268059468207969, -1.0246712114869645, -0.20959552602075648, -4.732432958433444, -12.522723022578775, -7.808366141626132, -7.30989920984627, -0.5403241913592334, -5.66906227988944, -4.271105631974293, -5.026668090639994, -1.098924551641597, -0.19666015207875964, -4.326159431444483, -1.85581650540804, -1.9734619888039284, -2.3160673838422934, -0.818832504883821, -6.240790079237342, -0.3709922159095311, -7.355279972789995, -6.338322401818093, -3.9193464470277357, -12.85127511193391, -65.43603566664521, -9.7624990446187, -4.989417541359367, -2.8091867109180337, -11.033350240507994, -12.223824885487542, -5.342856646434507, -4.319298657342211, -37.248737520512464, -2.75791316153362, -1.9625458556104411, -5.638081426125553, -1.8362334407420822, -4.819327657504991, -14.192434997093859, -33.80027840018973, -12.63425569614588, -2.492577425872742, -50.314072821070646, -0.18664587830709192, -17.201584443025364, -0.2205308082972369, -88.76250869789135, -55.70117764825989, -26.25720150306359, -5.87903315295006, -12.063866268038865, -0.3229689913316595, -2.435191159296137, -37.73942468611886, -5.709648092158213, -3.3180804940911774, -9.035831176402406, -4.682563669924696, -0.5048436852972985, -10.511586564075468, -33.92926662623072, -47.64631249715813, -4.691777659174108, -6.015504047801425, -0.7993754824149543, -3.6901757723088635, -0.14979769979847146, -5.791110563801663]",0.1856084251795131,0.6575410376083333,0.04497203944566676,0.28108370288402335,0.0,8942.971,460.026,0.158,26081267.618,5139.451,800.475,20570,41140,20570,41140,18.571428571428573,64.34999999999998,0.0,0.05000000000000001,5.0000000000000016e-05,2654.7078461476913,-0.03515102709449517,2654.740975765884,-0.3256462124486764,0.040143773389960793,1.3861536295463641,0.0,0.0,0.07499999999999998,5.0000000000000016e-05,30.792556295916437,0.00043351586597661175,30.79188169054687,-0.39149292577058076,0.003213981121715411,1.4592576637864112,0.0
